COD_PROVINCIA|IND_SEXO|CLASE_PERMISO|DESC_ANTIG_PERMISO|NUM_CONDUCTORES
01|V|A   |2015          |1
01|V|A   |2016          |2
01|V|A   |2017          |6
01|V|A   |2018          |13
01|V|A   |2019          |25
01|V|A   |2020          |23
01|V|A   |2021          |18
01|V|A   |2022          |17
01|V|A   |2023          |24
01|V|A   |2024          |44
01|V|A   |Anterior_2014 |1503
01|V|A1  |2014          |13
01|V|A1  |2015          |21
01|V|A1  |2016          |18
01|V|A1  |2017          |19
01|V|A1  |2018          |39
01|V|A1  |2019          |33
01|V|A1  |2020          |26
01|V|A1  |2021          |35
01|V|A1  |2022          |44
01|V|A1  |2023          |39
01|V|A1  |2024          |61
01|V|A1  |Anterior_2014 |2016
01|V|A2  |2014          |1
01|V|A2  |2015          |5
01|V|A2  |2016          |3
01|V|A2  |2017          |7
01|V|A2  |2018          |19
01|V|A2  |2019          |27
01|V|A2  |2020          |19
01|V|A2  |2021          |14
01|V|A2  |2022          |29
01|V|A2  |2023          |24
01|V|A2  |2024          |54
01|V|A2  |Anterior_2014 |1502
01|V|AM  |2014          |42
01|V|AM  |2015          |39
01|V|AM  |2016          |36
01|V|AM  |2017          |47
01|V|AM  |2018          |74
01|V|AM  |2019          |71
01|V|AM  |2020          |62
01|V|AM  |2021          |73
01|V|AM  |2022          |88
01|V|AM  |2023          |94
01|V|AM  |2024          |86
01|V|AM  |Anterior_2014 |19904
01|V|B   |2014          |1334
01|V|B   |2015          |1269
01|V|B   |2016          |1353
01|V|B   |2017          |1155
01|V|B   |2018          |1415
01|V|B   |2019          |1490
01|V|B   |2020          |1020
01|V|B   |2021          |1551
01|V|B   |2022          |1549
01|V|B   |2023          |1858
01|V|B   |2024          |1986
01|V|B   |Anterior_2014 |70647
01|V|B+E |2015          |2
01|V|B+E |2016          |1
01|V|B+E |2017          |1
01|V|B+E |2019          |3
01|V|B+E |2020          |3
01|V|B+E |2021          |3
01|V|B+E |2022          |8
01|V|B+E |2023          |13
01|V|B+E |2024          |19
01|V|B+E |Anterior_2014 |271
01|V|C   |2018          |2
01|V|C   |2020          |1
01|V|C   |2024          |1
01|V|C   |Anterior_2014 |32
01|V|C+E |2019          |1
01|V|C+E |2020          |1
01|V|C+E |2023          |2
01|V|C+E |2024          |2
01|V|C+E |Anterior_2014 |11
01|V|C1  |2019          |1
01|V|C1  |2020          |1
01|V|C1  |2021          |1
01|V|C1  |2023          |2
01|V|C1  |Anterior_2014 |59
01|V|C1+E|2015          |1
01|V|C1+E|2019          |1
01|V|C1+E|2022          |1
01|V|C1+E|2024          |1
01|V|C1+E|Anterior_2014 |18
01|V|D   |2020          |1
01|V|D   |2023          |1
01|V|D   |Anterior_2014 |2
01|V|D+E |2023          |2
01|V|D+E |Anterior_2014 |1
01|V|D1  |2021          |1
01|V|D1  |2023          |1
01|V|D1  |2024          |1
01|V|D1  |Anterior_2014 |2
01|V|D1+E|2024          |1
01|V|D1+E|Anterior_2014 |3
01|V|LVA |2018          |1
01|V|LVA |2023          |2
01|V|LVA |2024          |6
01|V|LVA |Anterior_2014 |7
02|M|A   |2015          |1
02|M|A   |2016          |1
02|M|A   |2017          |1
02|M|A   |2019          |3
02|M|A   |2020          |3
02|M|A   |2021          |1
02|M|A   |2022          |5
02|M|A   |2023          |3
02|M|A   |2024          |5
02|M|A   |Anterior_2014 |76
02|M|A1  |2014          |2
02|M|A1  |2015          |2
02|M|A1  |2016          |1
02|M|A1  |2017          |5
02|M|A1  |2018          |5
02|M|A1  |2019          |3
02|M|A1  |2020          |7
02|M|A1  |2021          |9
02|M|A1  |2022          |6
02|M|A1  |2023          |9
02|M|A1  |2024          |11
02|M|A1  |Anterior_2014 |167
02|M|A2  |2015          |1
02|M|A2  |2016          |1
02|M|A2  |2017          |1
02|M|A2  |2018          |2
02|M|A2  |2019          |5
02|M|A2  |2021          |8
02|M|A2  |2022          |1
02|M|A2  |2023          |5
02|M|A2  |2024          |10
02|M|A2  |Anterior_2014 |65
02|M|AM  |2014          |52
02|M|AM  |2015          |25
02|M|AM  |2016          |39
02|M|AM  |2017          |33
02|M|AM  |2018          |29
02|M|AM  |2019          |30
02|M|AM  |2020          |42
02|M|AM  |2021          |44
02|M|AM  |2022          |44
02|M|AM  |2023          |44
02|M|AM  |2024          |46
02|M|AM  |Anterior_2014 |16277
02|M|B   |2014          |1448
02|M|B   |2015          |1348
02|M|B   |2016          |1606
02|M|B   |2017          |1309
02|M|B   |2018          |1923
02|M|B   |2019          |1791
02|M|B   |2020          |1680
02|M|B   |2021          |2057
02|M|B   |2022          |1803
02|M|B   |2023          |1855
02|M|B   |2024          |1610
02|M|B   |Anterior_2014 |66272
02|M|B+E |2020          |1
02|M|B+E |2021          |1
02|M|B+E |2024          |8
02|M|B+E |Anterior_2014 |31
02|M|C   |Anterior_2014 |3
02|M|C+E |2024          |1
02|M|C1  |Anterior_2014 |4
02|M|C1+E|Anterior_2014 |2
02|M|D1  |Anterior_2014 |2
02|M|D1+E|Anterior_2014 |1
02|V|A   |2014          |2
02|V|A   |2016          |3
02|V|A   |2017          |1
02|V|A   |2018          |1
02|V|A   |2019          |7
02|V|A   |2020          |3
02|V|A   |2021          |6
02|V|A   |2022          |2
02|V|A   |2023          |7
02|V|A   |2024          |15
02|V|A   |Anterior_2014 |2397
02|V|A1  |2014          |22
02|V|A1  |2015          |20
02|V|A1  |2016          |20
02|V|A1  |2017          |24
02|V|A1  |2018          |32
02|V|A1  |2019          |33
02|V|A1  |2020          |20
02|V|A1  |2021          |48
02|V|A1  |2022          |35
02|V|A1  |2023          |37
02|V|A1  |2024          |55
02|V|A1  |Anterior_2014 |3452
02|V|A2  |2014          |1
02|V|A2  |2015          |5
02|V|A2  |2016          |2
02|V|A2  |2017          |2
02|V|A2  |2018          |2
02|V|A2  |2019          |1
02|V|A2  |2020          |2
02|V|A2  |2021          |5
02|V|A2  |2022          |11
02|V|A2  |2023          |13
02|V|A2  |2024          |14
02|V|A2  |Anterior_2014 |2369
02|V|AM  |2014          |174
02|V|AM  |2015          |156
02|V|AM  |2016          |183
02|V|AM  |2017          |176
02|V|AM  |2018          |179
02|V|AM  |2019          |191
02|V|AM  |2020          |242
02|V|AM  |2021          |279
02|V|AM  |2022          |185
02|V|AM  |2023          |204
02|V|AM  |2024          |233
02|V|AM  |Anterior_2014 |57319
02|V|B   |2014          |1458
02|V|B   |2015          |1541
02|V|B   |2016          |1789
02|V|B   |2017          |1365
02|V|B   |2018          |2052
02|V|B   |2019          |1862
02|V|B   |2020          |1476
02|V|B   |2021          |2159
02|V|B   |2022          |1941
02|V|B   |2023          |2203
02|V|B   |2024          |2314
02|V|B   |Anterior_2014 |52135
02|V|B+E |2015          |1
02|V|B+E |2018          |1
02|V|B+E |2019          |5
02|V|B+E |2020          |4
02|V|B+E |2021          |6
02|V|B+E |2022          |7
02|V|B+E |2023          |20
02|V|B+E |2024          |11
02|V|B+E |Anterior_2014 |256
02|V|C   |2024          |3
02|V|C   |Anterior_2014 |35
02|V|C+E |2015          |1
02|V|C+E |2024          |4
02|V|C+E |Anterior_2014 |29
02|V|C1  |2023          |1
02|V|C1  |2024          |3
02|V|C1  |Anterior_2014 |59
02|V|C1+E|Anterior_2014 |25
02|V|D   |Anterior_2014 |1
02|V|D+E |2024          |3
02|V|D+E |Anterior_2014 |7
02|V|D1  |Anterior_2014 |7
02|V|D1+E|2024          |1
02|V|D1+E|Anterior_2014 |3
02|V|LVA |2020          |1
02|V|LVA |2024          |1
02|V|LVA |Anterior_2014 |11
03|M|A   |2014          |8
03|M|A   |2015          |9
03|M|A   |2016          |13
03|M|A   |2017          |13
03|M|A   |2018          |19
03|M|A   |2019          |30
03|M|A   |2020          |18
03|M|A   |2021          |44
03|M|A   |2022          |47
03|M|A   |2023          |53
03|M|A   |2024          |62
03|M|A   |Anterior_2014 |988
03|M|A1  |2014          |33
03|M|A1  |2015          |33
03|M|A1  |2016          |40
03|M|A1  |2017          |44
03|M|A1  |2018          |58
03|M|A1  |2019          |67
03|M|A1  |2020          |76
03|M|A1  |2021          |144
03|M|A1  |2022          |107
03|M|A1  |2023          |156
03|M|A1  |2024          |151
03|M|A1  |Anterior_2014 |2693
03|M|A2  |2014          |10
03|M|A2  |2015          |5
03|M|A2  |2016          |7
03|M|A2  |2017          |16
03|M|A2  |2018          |17
03|M|A2  |2019          |31
03|M|A2  |2020          |23
03|M|A2  |2021          |39
03|M|A2  |2022          |58
03|M|A2  |2023          |67
03|M|A2  |2024          |90
03|M|A2  |Anterior_2014 |1099
03|M|AM  |2014          |396
03|M|AM  |2015          |457
03|M|AM  |2016          |528
03|M|AM  |2017          |566
03|M|AM  |2018          |603
03|M|AM  |2019          |549
03|M|AM  |2020          |645
03|M|AM  |2021          |776
03|M|AM  |2022          |768
03|M|AM  |2023          |1361
03|M|AM  |2024          |986
03|M|AM  |Anterior_2014 |104001
03|M|B   |2014          |6360
03|M|B   |2015          |5994
03|M|B   |2016          |7809
03|M|B   |2017          |7421
03|M|B   |2018          |9595
03|M|B   |2019          |9072
03|M|B   |2020          |6660
03|M|B   |2021          |11008
03|M|B   |2022          |9807
03|M|B   |2023          |11272
03|M|B   |2024          |10881
03|M|B   |Anterior_2014 |285478
03|M|B+E |2014          |5
03|M|B+E |2015          |16
03|M|B+E |2016          |15
03|M|B+E |2017          |27
03|M|B+E |2018          |33
03|M|B+E |2019          |32
03|M|B+E |2020          |30
03|M|B+E |2021          |42
03|M|B+E |2022          |29
03|M|B+E |2023          |655
03|M|B+E |2024          |226
03|M|B+E |Anterior_2014 |8557
03|M|C   |2024          |1
03|M|C   |Anterior_2014 |16
03|M|C+E |Anterior_2014 |12
03|M|C1  |2016          |1
03|M|C1  |2020          |1
03|M|C1  |2021          |1
03|M|C1  |2022          |2
03|M|C1  |2023          |179
03|M|C1  |2024          |66
03|M|C1  |Anterior_2014 |395
03|M|C1+E|2023          |10
03|M|C1+E|Anterior_2014 |334
03|M|D   |2023          |1
03|M|D   |Anterior_2014 |5
03|M|D+E |2023          |1
03|M|D+E |2024          |1
03|M|D+E |Anterior_2014 |1
03|M|D1  |2015          |1
03|M|D1  |2021          |2
03|M|D1  |2023          |1
03|M|D1  |2024          |1
03|M|D1  |Anterior_2014 |7
03|M|D1+E|2024          |1
03|M|D1+E|Anterior_2014 |5
03|V|A   |2014          |9
03|V|A   |2015          |21
03|V|A   |2016          |30
03|V|A   |2017          |39
03|V|A   |2018          |62
03|V|A   |2019          |76
03|V|A   |2020          |93
03|V|A   |2021          |127
03|V|A   |2022          |117
03|V|A   |2023          |237
03|V|A   |2024          |269
03|V|A   |Anterior_2014 |9894
03|V|A1  |2014          |117
03|V|A1  |2015          |142
03|V|A1  |2016          |173
03|V|A1  |2017          |205
03|V|A1  |2018          |225
03|V|A1  |2019          |301
03|V|A1  |2020          |278
03|V|A1  |2021          |501
03|V|A1  |2022          |391
03|V|A1  |2023          |516
03|V|A1  |2024          |536
03|V|A1  |Anterior_2014 |18761
03|V|A2  |2014          |14
03|V|A2  |2015          |24
03|V|A2  |2016          |53
03|V|A2  |2017          |69
03|V|A2  |2018          |69
03|V|A2  |2019          |79
03|V|A2  |2020          |100
03|V|A2  |2021          |152
03|V|A2  |2022          |137
03|V|A2  |2023          |241
03|V|A2  |2024          |300
03|V|A2  |Anterior_2014 |10599
03|V|AM  |2014          |1045
03|V|AM  |2015          |1154
03|V|AM  |2016          |1382
03|V|AM  |2017          |1490
03|V|AM  |2018          |1579
03|V|AM  |2019          |1573
03|V|AM  |2020          |1593
03|V|AM  |2021          |1948
03|V|AM  |2022          |1662
03|V|AM  |2023          |2528
03|V|AM  |2024          |2161
03|V|AM  |Anterior_2014 |252968
03|V|B   |2014          |5901
03|V|B   |2015          |5771
03|V|B   |2016          |7435
03|V|B   |2017          |6961
03|V|B   |2018          |9159
03|V|B   |2019          |8819
03|V|B   |2020          |6612
03|V|B   |2021          |10780
03|V|B   |2022          |10325
03|V|B   |2023          |12385
03|V|B   |2024          |13496
03|V|B   |Anterior_2014 |227481
03|V|B+E |2014          |16
03|V|B+E |2015          |23
03|V|B+E |2016          |31
03|V|B+E |2017          |27
03|V|B+E |2018          |40
03|V|B+E |2019          |60
03|V|B+E |2020          |49
03|V|B+E |2021          |64
03|V|B+E |2022          |63
03|V|B+E |2023          |805
03|V|B+E |2024          |365
03|V|B+E |Anterior_2014 |10903
03|V|C   |2014          |1
03|V|C   |2017          |2
03|V|C   |2018          |1
03|V|C   |2019          |6
03|V|C   |2021          |1
03|V|C   |2022          |1
03|V|C   |2023          |11
03|V|C   |2024          |16
03|V|C   |Anterior_2014 |386
03|V|C+E |2014          |1
03|V|C+E |2015          |1
03|V|C+E |2016          |1
03|V|C+E |2019          |3
03|V|C+E |2022          |3
03|V|C+E |2023          |4
03|V|C+E |2024          |11
03|V|C+E |Anterior_2014 |145
03|V|C1  |2014          |2
03|V|C1  |2015          |2
03|V|C1  |2016          |1
03|V|C1  |2017          |4
03|V|C1  |2019          |2
03|V|C1  |2020          |1
03|V|C1  |2021          |3
03|V|C1  |2022          |5
03|V|C1  |2023          |277
03|V|C1  |2024          |71
03|V|C1  |Anterior_2014 |1114
03|V|C1+E|2014          |1
03|V|C1+E|2018          |3
03|V|C1+E|2020          |2
03|V|C1+E|2021          |1
03|V|C1+E|2022          |2
03|V|C1+E|2023          |17
03|V|C1+E|2024          |7
03|V|C1+E|Anterior_2014 |652
03|V|D   |2014          |1
03|V|D   |2015          |1
03|V|D   |2021          |2
03|V|D   |2023          |1
03|V|D   |2024          |1
03|V|D   |Anterior_2014 |52
03|V|D+E |2015          |1
03|V|D+E |2019          |1
03|V|D+E |2024          |2
03|V|D+E |Anterior_2014 |42
03|V|D1  |2014          |1
03|V|D1  |2017          |1
03|V|D1  |2019          |1
03|V|D1  |2020          |1
03|V|D1  |2021          |3
03|V|D1  |2022          |1
03|V|D1  |2023          |7
03|V|D1  |2024          |4
03|V|D1  |Anterior_2014 |51
03|V|D1+E|2015          |1
03|V|D1+E|2021          |2
03|V|D1+E|2022          |2
03|V|D1+E|2024          |1
03|V|D1+E|Anterior_2014 |58
03|V|LVA |2022          |1
03|V|LVA |Anterior_2014 |1
04|M|A   |2015          |2
04|M|A   |2016          |1
04|M|A   |2017          |2
04|M|A   |2018          |5
04|M|A   |2019          |6
04|M|A   |2020          |4
04|M|A   |2021          |11
04|M|A   |2022          |12
04|M|A   |2023          |13
04|M|A   |2024          |26
04|M|A   |Anterior_2014 |169
04|M|A1  |2014          |6
04|M|A1  |2015          |4
04|M|A1  |2016          |4
04|M|A1  |2017          |3
04|M|A1  |2018          |6
04|M|A1  |2019          |7
04|M|A1  |2020          |14
04|M|A1  |2021          |12
04|M|A1  |2022          |17
04|M|A1  |2023          |19
04|M|A1  |2024          |32
04|M|A1  |Anterior_2014 |466
04|M|A2  |2014          |2
04|M|A2  |2015          |1
04|M|A2  |2016          |2
04|M|A2  |2017          |3
04|M|A2  |2018          |2
04|M|A2  |2019          |4
04|M|A2  |2020          |2
04|M|A2  |2021          |8
04|M|A2  |2022          |2
04|M|A2  |2023          |23
04|M|A2  |2024          |22
04|M|A2  |Anterior_2014 |201
04|M|AM  |2014          |91
04|M|AM  |2015          |72
04|M|AM  |2016          |73
04|M|AM  |2017          |57
04|M|AM  |2018          |59
04|M|AM  |2019          |49
04|M|AM  |2020          |69
04|M|AM  |2021          |84
04|M|AM  |2022          |89
04|M|AM  |2023          |208
04|M|AM  |2024          |147
04|M|AM  |Anterior_2014 |28684
04|M|B   |2014          |2757
04|M|B   |2015          |2632
04|M|B   |2016          |3579
04|M|B   |2017          |2751
04|M|B   |2018          |4091
04|M|B   |2019          |3668
04|M|B   |2020          |2786
04|M|B   |2021          |4320
04|M|B   |2022          |3625
04|M|B   |2023          |4011
04|M|B   |2024          |4186
04|M|B   |Anterior_2014 |113353
04|M|B+E |2014          |3
04|M|B+E |2015          |4
04|M|B+E |2017          |2
04|M|B+E |2018          |3
04|M|B+E |2019          |5
04|M|B+E |2020          |3
04|M|B+E |2021          |7
04|M|B+E |2022          |17
04|M|B+E |2023          |181
04|M|B+E |2024          |111
04|M|B+E |Anterior_2014 |1965
04|M|C   |2024          |1
04|M|C   |Anterior_2014 |16
04|M|C+E |2015          |1
04|M|C+E |Anterior_2014 |4
04|M|C1  |2018          |1
04|M|C1  |2023          |74
04|M|C1  |2024          |26
04|M|C1  |Anterior_2014 |102
04|M|C1+E|2022          |1
04|M|C1+E|2023          |5
04|M|C1+E|2024          |2
04|M|C1+E|Anterior_2014 |60
04|M|D   |2023          |1
04|M|D   |Anterior_2014 |2
04|M|D1  |2023          |1
04|M|D1  |2024          |1
04|M|D1  |Anterior_2014 |4
04|M|D1+E|2022          |1
04|M|D1+E|2024          |1
04|M|D1+E|Anterior_2014 |2
04|V|A   |2014          |3
04|V|A   |2015          |4
04|V|A   |2016          |2
04|V|A   |2017          |8
04|V|A   |2018          |9
04|V|A   |2019          |13
04|V|A   |2020          |8
04|V|A   |2021          |25
04|V|A   |2022          |23
04|V|A   |2023          |61
04|V|A   |2024          |72
04|V|A   |Anterior_2014 |2852
04|V|A1  |2014          |39
04|V|A1  |2015          |36
04|V|A1  |2016          |39
04|V|A1  |2017          |35
04|V|A1  |2018          |62
04|V|A1  |2019          |41
04|V|A1  |2020          |50
04|V|A1  |2021          |83
04|V|A1  |2022          |86
04|V|A1  |2023          |126
04|V|A1  |2024          |137
04|V|A1  |Anterior_2014 |4959
04|V|A2  |2014          |3
04|V|A2  |2015          |3
04|V|A2  |2016          |2
04|V|A2  |2017          |8
04|V|A2  |2018          |14
04|V|A2  |2019          |18
04|V|A2  |2020          |25
04|V|A2  |2021          |34
04|V|A2  |2022          |20
04|V|A2  |2023          |57
04|V|A2  |2024          |57
04|V|A2  |Anterior_2014 |3123
04|V|AM  |2014          |378
04|V|AM  |2015          |339
04|V|AM  |2016          |427
04|V|AM  |2017          |312
04|V|AM  |2018          |458
04|V|AM  |2019          |348
04|V|AM  |2020          |455
04|V|AM  |2021          |599
04|V|AM  |2022          |417
04|V|AM  |2023          |715
04|V|AM  |2024          |572
04|V|AM  |Anterior_2014 |94698
04|V|B   |2014          |3023
04|V|B   |2015          |2737
04|V|B   |2016          |3604
04|V|B   |2017          |3001
04|V|B   |2018          |4273
04|V|B   |2019          |3950
04|V|B   |2020          |3076
04|V|B   |2021          |5317
04|V|B   |2022          |4819
04|V|B   |2023          |5795
04|V|B   |2024          |6349
04|V|B   |Anterior_2014 |97372
04|V|B+E |2014          |4
04|V|B+E |2015          |6
04|V|B+E |2016          |5
04|V|B+E |2017          |14
04|V|B+E |2018          |16
04|V|B+E |2019          |37
04|V|B+E |2020          |70
04|V|B+E |2021          |83
04|V|B+E |2022          |131
04|V|B+E |2023          |421
04|V|B+E |2024          |218
04|V|B+E |Anterior_2014 |2685
04|V|C   |2018          |1
04|V|C   |2019          |1
04|V|C   |2022          |2
04|V|C   |2023          |3
04|V|C   |2024          |18
04|V|C   |Anterior_2014 |247
04|V|C+E |2022          |2
04|V|C+E |2023          |11
04|V|C+E |2024          |22
04|V|C+E |Anterior_2014 |153
04|V|C1  |2014          |1
04|V|C1  |2019          |1
04|V|C1  |2023          |96
04|V|C1  |2024          |42
04|V|C1  |Anterior_2014 |408
04|V|C1+E|2014          |1
04|V|C1+E|2015          |1
04|V|C1+E|2018          |1
04|V|C1+E|2021          |1
04|V|C1+E|2023          |8
04|V|C1+E|2024          |26
04|V|C1+E|Anterior_2014 |228
04|V|D   |2020          |1
04|V|D   |2022          |2
04|V|D   |2023          |1
04|V|D   |2024          |22
04|V|D   |Anterior_2014 |49
04|V|D+E |2019          |1
04|V|D+E |2023          |2
04|V|D+E |2024          |18
04|V|D+E |Anterior_2014 |40
04|V|D1  |2015          |1
04|V|D1  |2020          |1
04|V|D1  |2023          |3
04|V|D1  |2024          |22
04|V|D1  |Anterior_2014 |47
04|V|D1+E|2023          |4
04|V|D1+E|2024          |22
04|V|D1+E|Anterior_2014 |39
04|V|LVA |Anterior_2014 |1
05|M|A   |2016          |3
05|M|A   |2017          |2
05|M|A   |2018          |1
05|M|A   |2019          |5
05|M|A   |2020          |1
05|M|A   |2021          |2
05|M|A   |2022          |1
05|M|A   |2023          |1
05|M|A   |2024          |3
05|M|A   |Anterior_2014 |31
05|M|A1  |2014          |1
05|M|A1  |2015          |3
05|M|A1  |2016          |3
05|M|A1  |2017          |4
05|M|A1  |2018          |2
05|M|A1  |2019          |6
05|M|A1  |2020          |4
05|M|A1  |2021          |8
05|M|A1  |2022          |3
05|M|A1  |2023          |2
05|M|A1  |2024          |7
05|M|A1  |Anterior_2014 |74
05|M|A2  |2016          |2
05|M|A2  |2018          |1
05|M|A2  |2019          |1
05|M|A2  |2020          |1
05|M|A2  |2021          |4
05|M|A2  |2022          |2
05|M|A2  |2023          |2
05|M|A2  |2024          |6
05|M|A2  |Anterior_2014 |39
05|M|AM  |2014          |9
05|M|AM  |2015          |9
05|M|AM  |2016          |16
05|M|AM  |2017          |14
05|M|AM  |2018          |17
05|M|AM  |2019          |14
05|M|AM  |2020          |11
05|M|AM  |2021          |19
05|M|AM  |2022          |12
05|M|AM  |2023          |16
05|M|AM  |2024          |20
05|M|AM  |Anterior_2014 |3919
05|M|B   |2014          |541
05|M|B   |2015          |520
05|M|B   |2016          |641
05|M|B   |2017          |626
05|M|B   |2018          |675
05|M|B   |2019          |802
05|M|B   |2020          |602
05|M|B   |2021          |760
05|M|B   |2022          |649
05|M|B   |2023          |546
05|M|B   |2024          |688
05|M|B   |Anterior_2014 |29201
05|M|B+E |2018          |1
05|M|B+E |2019          |2
05|M|B+E |2020          |2
05|M|B+E |2021          |3
05|M|B+E |2022          |2
05|M|B+E |2023          |2
05|M|B+E |2024          |2
05|M|B+E |Anterior_2014 |18
05|M|C   |2021          |1
05|M|C   |Anterior_2014 |1
05|M|C1  |Anterior_2014 |1
05|M|C1+E|Anterior_2014 |3
05|M|D   |Anterior_2014 |1
05|M|LVA |Anterior_2014 |1
05|V|A   |2014          |3
05|V|A   |2015          |1
05|V|A   |2016          |1
05|V|A   |2017          |2
05|V|A   |2018          |3
05|V|A   |2019          |5
05|V|A   |2020          |4
05|V|A   |2021          |5
05|V|A   |2022          |2
05|V|A   |2023          |5
05|V|A   |2024          |17
05|V|A   |Anterior_2014 |623
05|V|A1  |2014          |6
05|V|A1  |2015          |6
05|V|A1  |2016          |11
05|V|A1  |2017          |9
05|V|A1  |2018          |18
05|V|A1  |2019          |14
05|V|A1  |2020          |10
05|V|A1  |2021          |35
05|V|A1  |2022          |20
05|V|A1  |2023          |19
05|V|A1  |2024          |43
05|V|A1  |Anterior_2014 |1039
05|V|A2  |2016          |4
05|V|A2  |2017          |1
05|V|A2  |2018          |2
05|V|A2  |2019          |5
05|V|A2  |2020          |1
05|V|A2  |2021          |5
05|V|A2  |2022          |4
05|V|A2  |2023          |10
05|V|A2  |2024          |11
05|V|A2  |Anterior_2014 |645
05|V|AM  |2014          |44
05|V|AM  |2015          |43
05|V|AM  |2016          |52
05|V|AM  |2017          |33
05|V|AM  |2018          |74
05|V|AM  |2019          |42
05|V|AM  |2020          |68
05|V|AM  |2021          |78
05|V|AM  |2022          |68
05|V|AM  |2023          |63
05|V|AM  |2024          |91
05|V|AM  |Anterior_2014 |16016
05|V|B   |2014          |482
05|V|B   |2015          |551
05|V|B   |2016          |637
05|V|B   |2017          |632
05|V|B   |2018          |686
05|V|B   |2019          |580
05|V|B   |2020          |481
05|V|B   |2021          |783
05|V|B   |2022          |691
05|V|B   |2023          |667
05|V|B   |2024          |856
05|V|B   |Anterior_2014 |31817
05|V|B+E |2014          |1
05|V|B+E |2015          |2
05|V|B+E |2017          |2
05|V|B+E |2018          |3
05|V|B+E |2019          |4
05|V|B+E |2020          |3
05|V|B+E |2021          |1
05|V|B+E |2022          |1
05|V|B+E |2023          |2
05|V|B+E |2024          |11
05|V|B+E |Anterior_2014 |225
05|V|C   |2021          |1
05|V|C   |Anterior_2014 |24
05|V|C+E |Anterior_2014 |13
05|V|C1  |Anterior_2014 |36
05|V|C1+E|Anterior_2014 |13
05|V|D   |Anterior_2014 |4
05|V|D+E |Anterior_2014 |5
05|V|D1  |Anterior_2014 |2
05|V|D1+E|Anterior_2014 |9
05|V|LVA |2020          |1
05|V|LVA |2021          |1
05|V|LVA |2023          |1
05|V|LVA |2024          |2
05|V|LVA |Anterior_2014 |6
06|M|A   |2017          |3
06|M|A   |2018          |1
06|M|A   |2019          |3
06|M|A   |2020          |3
06|M|A   |2021          |1
06|M|A   |2022          |3
06|M|A   |2023          |2
06|M|A   |2024          |2
06|M|A   |Anterior_2014 |79
06|M|A1  |2014          |1
06|M|A1  |2015          |4
06|M|A1  |2016          |8
06|M|A1  |2017          |9
06|M|A1  |2018          |10
06|M|A1  |2019          |8
06|M|A1  |2020          |12
06|M|A1  |2021          |21
06|M|A1  |2022          |16
06|M|A1  |2023          |27
06|M|A1  |2024          |14
06|M|A1  |Anterior_2014 |214
06|M|A2  |2014          |1
06|M|A2  |2015          |2
06|M|A2  |2016          |1
06|M|A2  |2017          |3
06|M|A2  |2018          |4
06|M|A2  |2020          |2
06|M|A2  |2021          |4
06|M|A2  |2022          |3
06|M|A2  |2023          |6
06|M|A2  |2024          |3
06|M|A2  |Anterior_2014 |100
06|M|AM  |2014          |47
06|M|AM  |2015          |55
06|M|AM  |2016          |73
06|M|AM  |2017          |73
06|M|AM  |2018          |106
06|M|AM  |2019          |78
